uri,dcterms:identifier,,ID,rdfs:label,schema:description,schema:category,description:現在の地名,description:リンク,description:備考,description:番号,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri,description:図
http://example.org/data/10036,10036,,10036,西間切之内,すこも村,村,瀬戸内町須子茂,https://goo.gl/maps/rjw7v91otZTG9jqW8,,〔31〕,,,,"13373,4082,119,149",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=13373,4082,119,149","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/13373,4082,119,149/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10037,10037,,10037,西間切之内,たけな村,村,瀬戸内町武名,https://goo.gl/maps/eK26bGeQetrfVGCc8,,〔32〕,,,,"13447,4459,123,157",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=13447,4459,123,157","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/13447,4459,123,157/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10038,10038,,10038,西間切之内,おさい村,村,瀬戸内町於斉,https://goo.gl/maps/MazFjckscrU6tbvH6,,〔33〕,,,,"13176,5111,130,153",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=13176,5111,130,153","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/13176,5111,130,153/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10039,10039,,10039,西間切之内,おしかく村,村,瀬戸内町押角,https://goo.gl/maps/nwY13PKyqV6wUy3UA,,〔34〕,,,,"13444,5382,130,155",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=13444,5382,130,155","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/13444,5382,130,155/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10044,10044,,10044,東間切之内,かちよく村,村,瀬戸内町勝能,https://goo.gl/maps/n9WmybNtL15u1hmL9,,〔39〕,,,,"13456,5617,117,150",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=13456,5617,117,150","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/13456,5617,117,150/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10040,10040,,10040,西間切之内,うけ村,村,瀬戸内町池地,https://goo.gl/maps/Sp5ddAvpXcXSMadz9,,〔35〕,,,,"12238,5348,107,146",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=12238,5348,107,146","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/12238,5348,107,146/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10041,10041,,10041,西間切之内,よろ村,村,瀬戸内町与路,https://goo.gl/maps/6bNzgCFA2AimEz7WA,,〔36〕,,,,"11681,4527,126,149",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11681,4527,126,149","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11681,4527,126,149/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10042,10042,,10042,東間切之内,かめの川村,村,　※近世期に廃村,https://goo.gl/maps/Dv1tonXgDAQeTp4G9,,〔37〕,,,,"13039,5781,127,140",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=13039,5781,127,140","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/13039,5781,127,140/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10043,10043,,10043,東間切之内,しよとん村,村,瀬戸内町諸鈍,https://goo.gl/maps/KxRbzKkCxndY5gUo7,,〔38〕,,,,"13589,6339,114,142",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=13589,6339,114,142","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/13589,6339,114,142/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10045,10045,,10045,東間切,千七百卅一石余,間切,"（ひぎゃまきり）
瀬戸内町
大島の南西部",？,,〔40〕,,,,"14436,5800,137,156",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=14436,5800,137,156","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/14436,5800,137,156/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10046,10046,,10046,東間切之内,くねつ村,村,瀬戸内町久根津,https://goo.gl/maps/jhwTzgLCoTSxbr846,,〔41〕,,,,"14656,5131,129,150",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=14656,5131,129,150","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/14656,5131,129,150/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10047,10047,,10047,東間切之内,あきな村,村,瀬戸内町阿木名,https://goo.gl/maps/NpDYsJ3WH6fxrFAb9,,〔42〕,,,,"14880,5567,131,147",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=14880,5567,131,147","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/14880,5567,131,147/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10048,10048,,10048,東間切之内,かとく村,村,瀬戸内町嘉徳,https://goo.gl/maps/EDsEoAb4f7kabxTf8,,〔43〕,,,,"15880,5967,129,140",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=15880,5967,129,140","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/15880,5967,129,140/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10049,10049,,10049,住用間切,九百四拾七石余,間切,大島の中央部南側,？,,〔44〕,,,,"16171,5766,131,144",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=16171,5766,131,144","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/16171,5766,131,144/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10050,10050,,10050,住用間切之内,かねく村,村,住用村 城,https://goo.gl/maps/yLgPVzWt4ttuMos9A,,〔45〕,,,,"17347,5289,125,148",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=17347,5289,125,148","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/17347,5289,125,148/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10051,10051,,10051,古見間切,千六百六十五石余,間切,龍郷町南部から名瀬市南部,？,,〔46〕,,,,"17953,5585,134,159",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=17953,5585,134,159","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/17953,5585,134,159/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10052,10052,,10052,古見間切之内,とくち村,村,龍郷町戸口,https://goo.gl/maps/faTNgJXFXbAKvu4aA,,〔47〕,,,,"18922,5561,129,151",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=18922,5561,129,151","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/18922,5561,129,151/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10053,10053,,10053,東間切之内,かめつ村,村,"
徳之島町亀津",https://goo.gl/maps/7it6o3W2h78PZmcc9,,〔48〕,,,,"9706,6407,122,162",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9706,6407,122,162","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9706,6407,122,162/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10054,10054,,10054,東間切,弐千五十一石余,間切,"（しぎゃまきり）
徳之島町
徳之島の東部",？,,〔49〕,,,,"10164,5723,112,147",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10164,5723,112,147","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10164,5723,112,147/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10055,10055,,10055,東間切之内,花徳村,村,徳之島町花徳,https://goo.gl/maps/YgnWDb2d27HwZ1aHA,,〔50〕,,,,"9755,5046,110,144",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9755,5046,110,144","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9755,5046,110,144/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10056,10056,,10056,西目間切之内,てゝ村,村,徳之島町手々,https://goo.gl/maps/ezgdNc4H8ZBCG2Jt6,,〔51〕,,,,"10086,3987,106,147",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10086,3987,106,147","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10086,3987,106,147/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10057,10057,,10057,西目間切之内,よなま村,村,天城町与名間,https://goo.gl/maps/89KYpZ15D1Kb7ng89,,〔52〕,,,,"9550,3791,118,145",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9550,3791,118,145","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9550,3791,118,145/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10058,10058,,10058,西目間切,三千九百七拾六石余,間切,天城町,https://goo.gl/maps/VcjkbGMGjot3JKZHA,,〔53〕,,,,"8661,4496,122,144",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8661,4496,122,144","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8661,4496,122,144/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10059,10059,,10059,西目間切之内,せたき村,村,天城町瀬滝,https://goo.gl/maps/jNMpMHRrerssU8Pz8,,〔54〕,,,,"8326,4905,115,153",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8326,4905,115,153","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8326,4905,115,153/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10060,10060,,10060,面縄間切之内,あこん村,村,伊仙町阿権,https://goo.gl/maps/RUPanRLobG7aQVVX8,,〔55〕,,,,"8035,6123,114,149",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8035,6123,114,149","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8035,6123,114,149/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10061,10061,,10061,面縄間切,三千九百八拾弐石余,間切,伊仙町,https://goo.gl/maps/4MadUCGKn3r1iYJ78,,〔56〕,,,,"8783,7012,124,147",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8783,7012,124,147","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8783,7012,124,147/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10062,10062,,10062,きびる間切,千七百九拾石余,間切,和泊町喜美留,https://goo.gl/maps/ycBPBBxMseJhWu3Z7,,〔57〕,,,,"6031,7660,113,143",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=6031,7660,113,143","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/6031,7660,113,143/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10063,10063,,10063,きひる間切之内,あぜふ村,村,和泊町畦布,https://goo.gl/maps/7EiXKJf4rWtPL2oJA,,〔58〕,,,,"5684,7383,119,147",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=5684,7383,119,147","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/5684,7383,119,147/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10064,10064,,10064,徳時間切之内,西目村,村,知名町上城・新城,https://goo.gl/maps/8hm4kfsugULBJTb5A,,〔59〕,,,,"4813,7135,115,137",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=4813,7135,115,137","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/4813,7135,115,137/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10065,10065,,10065,徳時間切,千七百八十石余,間切,知名町徳時,https://goo.gl/maps/Dpx2FAjmHSpkfy1GA,,〔60〕,,,,"4171,7050,122,147",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=4171,7050,122,147","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/4171,7050,122,147/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10066,10066,,10066,徳時間切之内,ぢな村,村,知名町知名,https://goo.gl/maps/XPxusfgywCvV4rUZ6,,〔61〕,,,,"4099,7480,126,149",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=4099,7480,126,149","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/4099,7480,126,149/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10067,10067,,10067,大城間切之内,下平川村,村,知名町下平川,https://goo.gl/maps/2mkf1U2nFv51Rr8P9,,〔62〕,,,,"4597,8115,119,144",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=4597,8115,119,144","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/4597,8115,119,144/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10068,10068,,10068,大城間切,五百八十八石余,間切,和泊町大城,https://goo.gl/maps/dCaUvhbCwgM5eV6XA,,〔63〕,,,,"4927,7712,120,145",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=4927,7712,120,145","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/4927,7712,120,145/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10069,10069,,10069,大城間切之内,和村,村,？,？,,〔64〕,,,,"5674,7901,126,146",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=5674,7901,126,146","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/5674,7901,126,146/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10070,10070,,10070,むきや村,千二百七拾弐石余,村,与論町麦屋 東区・西区・城,https://goo.gl/maps/nMVawvMofgdubRdr8,,〔65〕,,,,"4544,10083,121,148",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=4544,10083,121,148","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/4544,10083,121,148/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10071,10071,,10071,むきや村内,あがさ村,村,与論町茶花、現赤佐（私見）（地理院地図）,https://goo.gl/maps/tqnncsC8UmnAHGrv8,,〔66〕,,,,"3825,9748,117,145",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=3825,9748,117,145","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/3825,9748,117,145/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10072,10072,,10072,"鬼界嶋
高六千九百三拾弐石四斗
嶋廻六里廿四町",,島,喜界町　喜界島,https://goo.gl/maps/qG5znEu13MVmZybg9,,1,,,,"21426,7973,337,606",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=21426,7973,337,606","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/21426,7973,337,606/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
